id,observed_on,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
972186,23/09/13,,57789,maureensudlow,2013-09-22 21:24:18 UTC,2014-10-18 01:30:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/972186,http://static.inaturalist.org/photos/1226340/medium.?1413325998,"Outskirts of Dargaville. Large dark parrot with 45-50cm wing span, feeding off pods of bean tree.  Took some photos - not good quality because of light.",1,0,FALSE,,Dargaville,-35.96058243,173.9510395,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Images can be seen on this url,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://kiwis-soar.com/2013/09/23/parrot/ ,,,,,,,,,,,,,,,,,
972276,22/09/13,,57409,alice_shanks,2013-09-24 00:11:52 UTC,2015-04-06 06:56:50 UTC,research,CC-BY,http://www.inaturalist.org/observations/972276,http://static.inaturalist.org/photos/1226410/medium.?1413326091,Tui chasing kaka out of kowhai tree. Wow - I'd love to see that in the Christchurch Botanic gardens.,1,0,FALSE,,Wellington Botanic gardens,-41.32076447,174.6816802,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
972635,29/09/13,,58096,dubh,2013-09-29 07:58:54 UTC,2014-10-18 01:31:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/972635,http://farm4.staticflickr.com/3762/9994278315_d153b0a19e.jpg,,1,0,FALSE,,"Zealandia, Wellington",-41.365871,174.7987179,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
973661,9/10/13,,58486,robert4m,2013-10-09 04:47:56 UTC,2014-10-13 21:06:47 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/973661,,"Seen alone whistling in canopy, Makererua Reserve. ",0,0,FALSE,,"Orleans Street, Ngaio, Wellington, NZ",-41.22743841,174.718436,28,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
973865,5/05/13,,58249,nsingers,2013-10-11 03:45:47 UTC,2014-10-13 21:07:10 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/973865,,,0,0,FALSE,,"Rotopounamu, Predator Trap Line G",-39.07870746,175.7480564,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
974033,3/10/13,,24606,bernardsmith,2013-10-14 02:21:54 UTC,2014-12-07 07:50:53 UTC,casual,CC-BY-SA,http://www.inaturalist.org/observations/974033,,"Heard calling loudly in flight. Had heard wibbling earlier at 2am (and at the same time the previous night), but it seemed that something had disturbed it. Location believed to be in the grounds of St Mark's School, then once disturbed flying to the North. Have heard & Seen kaka flying overheard around dusk since May 2013, but never sighted close enough to get colour bands. Hoping to get a closer view now that our rewarewa has started flowering!",0,0,FALSE,,"7 Paterson St, Mount Victoria",-41.29782341,174.6889226,150,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
974045,13/10/13,,57793,wbnz,2013-10-14 06:49:08 UTC,2014-10-18 01:34:17 UTC,research,CC-BY,http://www.inaturalist.org/observations/974045,http://static.inaturalist.org/photos/1228543/medium.?1413328929,Kaka gathering at a friend's house,1,0,FALSE,,"Deep Bay, Oban, Stewart Island",-46.92342961,168.2098951,,,,,,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
974199,17/10/13,,58249,nsingers,2013-10-17 05:25:55 UTC,2014-10-13 21:07:52 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/974199,,"Two observations of single birds, one near PTD10 the other at PTD4",0,0,FALSE,,"Predator line D, Rotopounamu",-38.99957593,175.7853659,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
974974,23/10/13,,58515,mattjessop,2013-10-27 19:20:16 UTC,2014-10-18 01:35:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/974974,http://static.inaturalist.org/photos/1229870/medium.?1413330673,"We've seen this kaka several days this week - on the 23rd, 24th and 28th of October in the morning, and on the 25th in the afternoon.  ",1,0,FALSE,,"Moorgreen Heights, Torbay",-36.70040306,174.6823421,11,,,,,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
975331,2/11/13,,58290,amber_tony,2013-11-01 22:53:43 UTC,2014-10-18 01:35:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/975331,http://static.inaturalist.org/photos/1230659/medium.?1413334741,We have been treated with a visit from a Kaka over the last few days. It comes in and feeds on the sugar water we have out for the Tui. Also noted that he was not banded.,1,0,FALSE,,,-41.23519825,174.8757887,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
975351,2/11/13,,58290,amber_tony,2013-11-02 03:42:14 UTC,2014-10-18 01:35:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/975351,http://static.inaturalist.org/photos/1230703/medium.?1413334845,Second Kaka today - this one was banded.,1,0,FALSE,,At home,-41.24921127,174.889844,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
975604,2/11/13,,58524,bbell-nz,2013-11-03 20:04:06 UTC,2014-10-13 21:10:37 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/975604,,,0,0,FALSE,,Lake Rotopounamu,-39.09331429,175.7759718,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
976501,14/11/13,,57754,leonperrie,2013-11-14 08:50:06 UTC,2014-10-13 21:12:19 UTC,casual,CC-BY-NC-SA,http://www.inaturalist.org/observations/976501,,First kaka I've seen in this area.,0,0,FALSE,,"Wellington, Roseneath, Palliser Road",-41.23688658,174.7158209,168,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
978014,21/04/11,,24606,bernardsmith,2013-11-26 11:08:13 UTC,2014-10-18 01:38:28 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/978014,http://static.inaturalist.org/photos/1233880/medium.?1413342761,enjoying Cornus capitata fruit; a weed species (tree now deceased),1,0,FALSE,,,-41.37065682,174.6978228,12,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
984939,24/01/14,,58589,lfrancis-nz,2014-01-29 21:56:07 UTC,2014-10-13 21:34:19 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/984939,,,0,0,FALSE,,Lake Rotopounamu,-39.00974865,175.7259926,1651,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
984940,24/01/14,,58589,lfrancis-nz,2014-01-29 21:56:35 UTC,2014-10-13 21:34:19 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/984940,,,0,0,FALSE,,Lake Rotopounamu,-39.00855857,175.639902,1651,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
985550,30/01/14,,30139,ecotype,2014-02-05 05:28:14 UTC,2014-10-18 01:48:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/985550,http://static.inaturalist.org/photos/1243798/medium.?1413375809,,2,0,FALSE,,,-46.93014648,168.2268894,,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
985737,1/12/13,,57408,myfanwy,2014-02-06 22:17:43 UTC,2014-10-13 21:36:02 UTC,casual,,http://www.inaturalist.org/observations/985737,,Kaka nesting in poplars.  One chick successfully fledged.  Poplars since removed as harzardous.,0,0,FALSE,,"prince of wales park, wellington",-41.24473603,174.8252469,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
985739,10/12/13,,57408,myfanwy,2014-02-06 22:21:22 UTC,2014-10-13 21:36:02 UTC,casual,,http://www.inaturalist.org/observations/985739,,"Pair of kaka nesting in stump, nest since failed due to stump collapsing after heavy rain.",0,0,FALSE,,George Denton park,-41.37959572,174.7431139,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
987684,23/02/14,,57779,nicholasmaynenz,2014-02-25 20:05:46 UTC,2014-10-19 01:57:26 UTC,research,CC-BY,http://www.inaturalist.org/observations/987684,http://static.inaturalist.org/photos/1246472/medium.?1413382582,,2,0,FALSE,,"Zealandia, Karori, Wellington",-41.24910484,174.6686092,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
987775,27/02/14,,24606,bernardsmith,2014-02-26 12:57:56 UTC,2014-12-07 08:09:57 UTC,casual,CC-BY-SA,http://www.inaturalist.org/observations/987775,,"heard rather than seen, roosting nearby in sportsgrounds",0,0,FALSE,,,-41.27218441,174.7537434,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
989357,13/03/14,,58758,zealandia,2014-03-13 18:44:56 UTC,2015-06-05 01:02:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/989357,http://static.inaturalist.org/photos/1248631/medium.?1413388354,,1,0,FALSE,,,-41.25989915,174.6414636,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
990754,24/03/14,,58758,zealandia,2014-03-24 01:04:03 UTC,2014-10-18 01:55:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/990754,http://static.inaturalist.org/photos/1250195/medium.?1413393163,EVA!!!!!!,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33122843,174.6793519,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
990913,9/03/14,,53219,nikbaines,2014-03-25 03:17:01 UTC,2014-10-18 01:55:21 UTC,research,CC-BY,http://www.inaturalist.org/observations/990913,http://static.inaturalist.org/photos/1250411/medium.?1413393769,,1,0,FALSE,,"Horseshoe Bay, Stewart Island",-46.91748935,168.0332834,,,,,,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991060,26/03/14,,58758,zealandia,2014-03-25 23:12:06 UTC,2014-10-18 01:55:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/991060,http://static.inaturalist.org/photos/1250511/medium.?1413394031,Amber-maraea,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31169505,174.8461435,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991586,28/03/14,,58758,zealandia,2014-03-27 23:36:35 UTC,2014-10-13 21:48:05 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/991586,,Darren. Stuffed kaka,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.28275449,174.6540164,165,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991662,27/03/14,,58909,zealandia2,2014-03-28 00:37:39 UTC,2014-10-13 21:48:12 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/991662,,,0,0,FALSE,,,-41.35898882,174.7466305,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991699,28/03/14,,58909,zealandia2,2014-03-28 00:37:51 UTC,2014-10-18 01:56:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/991699,http://static.inaturalist.org/photos/1250919/medium.?1413395213,,1,0,FALSE,,,-41.27464026,174.7020502,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991700,28/03/14,,58909,zealandia2,2014-03-28 00:37:51 UTC,2014-10-18 01:56:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/991700,http://static.inaturalist.org/photos/1250918/medium.?1413395208,,1,0,FALSE,,,-41.26841859,174.8510575,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
991701,28/03/14,TRUE,58909,zealandia2,2014-03-28 00:37:51 UTC,2014-10-18 01:56:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/991701,http://static.inaturalist.org/photos/1250923/medium.?1413395230,,0,0,FALSE,,,-41.38351588,174.7592182,5,,,,Wellington City,,Nestor meridionalis,New Zealand Kaka,Aves,18943
991702,28/03/14,,58909,zealandia2,2014-03-28 00:37:51 UTC,2014-10-18 01:56:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/991702,http://static.inaturalist.org/photos/1250922/medium.?1413395230,,1,0,FALSE,,,-41.26158049,174.7450681,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
992230,1/04/14,,58909,zealandia2,2014-03-31 23:43:41 UTC,2014-10-18 01:57:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/992230,http://static.inaturalist.org/photos/1251688/medium.?1413396894,Very skilled!,1,0,FALSE,,,-41.25682073,174.7282484,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
992724,4/04/14,,58909,zealandia2,2014-04-04 22:47:06 UTC,2014-10-13 21:50:19 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/992724,http://static.inaturalist.org/photos/1251973/medium.?1413397289,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.21345215,174.7808069,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
995833,14/04/14,,58909,zealandia2,2014-04-16 23:07:42 UTC,2014-10-18 02:02:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/995833,http://static.inaturalist.org/photos/1254989/medium.?1413401910,Very loud,2,0,FALSE,,,-41.28167454,174.8227681,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
996163,30/01/08,,58208,larusnz,2014-04-19 03:42:11 UTC,2014-10-18 02:03:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/996163,http://static.inaturalist.org/photos/1255403/medium.?1413402647,,2,0,FALSE,,Ulva Island,-46.92863509,168.1305687,2482,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
997532,27/04/14,,57585,felixcollins,2014-04-27 04:57:51 UTC,2014-10-18 02:05:13 UTC,research,CC-BY,http://www.inaturalist.org/observations/997532,http://static.inaturalist.org/photos/1257288/medium.?1413405751,,1,0,FALSE,,,-41.24525151,174.7058051,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997730,28/04/14,,58909,zealandia2,2014-04-28 04:58:42 UTC,2014-10-18 02:05:30 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/997730,http://static.inaturalist.org/photos/1257521/medium.?1413406109,Darren and it is dead,1,0,TRUE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.35402715,174.7724349,165,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997745,28/04/14,TRUE,58909,zealandia2,2014-04-28 04:58:45 UTC,2014-10-18 02:05:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997745,http://static.inaturalist.org/photos/1257536/medium.?1413406132,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23389385,174.7154928,5,,,,Wellington City,Kaka-will,Nestor meridionalis,New Zealand Kaka,Aves,18943
997746,28/04/14,,58909,zealandia2,2014-04-28 04:58:45 UTC,2014-10-18 02:05:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997746,http://static.inaturalist.org/photos/1257537/medium.?1413406136,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32970801,174.7538645,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997747,28/04/14,,58909,zealandia2,2014-04-28 04:58:45 UTC,2014-10-18 02:05:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997747,http://static.inaturalist.org/photos/1257539/medium.?1413406143,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.30949694,174.6314731,5,,,,Wellington City,Kaka feeder,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
997923,29/04/14,,58909,zealandia2,2014-04-29 09:59:26 UTC,2015-07-12 04:10:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997923,http://static.inaturalist.org/photos/1257684/medium.?1413406378,Finn,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.30448875,174.8475665,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997925,29/04/14,,58909,zealandia2,2014-04-29 09:59:26 UTC,2014-10-18 02:05:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997925,http://static.inaturalist.org/photos/1257688/medium.?1413406382,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32746848,174.6957646,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997926,29/04/14,,58909,zealandia2,2014-04-29 09:59:26 UTC,2014-10-18 02:05:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/997926,http://static.inaturalist.org/photos/1257686/medium.?1413406381,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32086575,174.8041345,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
997962,10/12/11,,59006,jeremyc-nz,2014-04-29 21:28:29 UTC,2014-10-13 22:00:43 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/997962,,A few Kaka flying overhead and in the bush around Peach Cove Hut,0,0,FALSE,,peach cove,-35.80636466,174.6458237,,,,,,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
998076,30/04/14,,58841,nickg-nz,2014-04-30 09:15:42 UTC,2014-10-13 22:00:56 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/998076,,Six birds flying overhead.,0,0,FALSE,,"Buckleton Road, Tawharanui Peninsula, Auckland, NZ",-36.43944968,174.7173554,79,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
998244,1/05/14,,58909,zealandia2,2014-05-01 22:23:08 UTC,2014-10-13 22:01:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/998244,,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25465251,174.6662171,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
998245,1/05/14,,58909,zealandia2,2014-05-01 22:23:08 UTC,2014-10-13 22:01:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/998245,,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.29620259,174.8080413,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
998472,27/04/14,,56952,melissa_hutchison,2014-05-03 03:10:02 UTC,2015-03-25 21:04:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/998472,http://static.inaturalist.org/photos/1258293/medium.?1413407347,Eating apples in a garden. The same bird returned several times over 2 days to eat apples off this tree!,2,0,FALSE,,"Mariri Road, Kelburn, Wellington",-41.29133444,174.8801364,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,A real thrill to see kaka in an urban area in NZ!,,,,,,,,,,,,,,,,,
998479,28/04/14,,56952,melissa_hutchison,2014-05-03 03:26:50 UTC,2015-03-25 21:04:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/998479,http://static.inaturalist.org/photos/1258299/medium.?1413407355,Eating apples in garden.,2,0,FALSE,,"Mariri Road, Kelburn, Wellington",-41.25353018,174.7745903,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Presumably the same bird I observed the day before!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,So cool to see kaka up close (although the neighbours might not like their apples being eaten!),,,,,,,,,,,,,,,,,
999391,4/10/09,TRUE,16490,tony_wills,2014-05-07 09:55:06 UTC,2014-11-07 10:46:34 UTC,research,CC-BY,http://www.inaturalist.org/observations/999391,http://static.inaturalist.org/photos/1259246/medium.?1413409049,A well known character around Karori Sanctuary.,3,0,FALSE,,"Croydon Park, Karori, Wellington",-41.23798194,174.7202596,50,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
999415,8/05/14,,24606,bernardsmith,2014-05-07 20:43:34 UTC,2014-12-07 07:31:51 UTC,casual,CC-BY-SA,http://www.inaturalist.org/observations/999415,,"heard rather than seen, appears to be roosting nearby. Most often heard from the general direction of Wellington College sportsgrounds",0,0,FALSE,,,-41.24685776,174.8765299,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1000323,13/05/14,,59040,zealandia1,2014-05-13 07:47:58 UTC,2014-10-18 02:08:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1000323,http://static.inaturalist.org/photos/1260452/medium.?1413411314,,1,0,FALSE,,,-41.28266782,174.8245184,5,,,,Wellington City,Takahe,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000331,13/05/14,,59040,zealandia1,2014-05-13 07:48:01 UTC,2014-10-18 02:08:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1000331,http://static.inaturalist.org/photos/1260462/medium.?1413411341,,1,0,FALSE,,,-41.29365311,174.8037258,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000335,13/05/14,,59040,zealandia1,2014-05-13 07:48:02 UTC,2014-10-18 02:08:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1000335,http://static.inaturalist.org/photos/1260468/medium.?1413411353,The kaka is having some proteined water,3,0,FALSE,,,-41.30387025,174.7098125,5,,,,Wellington City,Kaka (Nestor meridionalis),Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000336,13/05/14,,59040,zealandia1,2014-05-13 07:48:02 UTC,2014-10-18 02:08:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1000336,http://static.inaturalist.org/photos/1260467/medium.?1413411350,3 big kaka,1,0,FALSE,,,-41.29188421,174.8467356,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000390,13/05/14,,59033,zealandia3,2014-05-13 20:41:06 UTC,2014-10-13 22:05:33 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1000390,http://static.inaturalist.org/photos/1261437/medium.?1413413092,A pest. By Owen.,0,0,FALSE,,,-41.31552476,174.655264,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000396,13/05/14,,59033,zealandia3,2014-05-13 20:41:07 UTC,2014-10-13 22:05:33 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1000396,http://static.inaturalist.org/photos/1261434/medium.?1413413085,,0,0,FALSE,,,-41.2708475,174.652399,7626,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000404,13/05/14,,59033,zealandia3,2014-05-13 20:41:10 UTC,2014-10-13 22:05:34 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1000404,http://static.inaturalist.org/photos/1261444/medium.?1413413101,,0,0,FALSE,,,-41.26388823,174.786029,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1000436,13/05/14,,58758,zealandia,2014-05-13 21:41:38 UTC,2014-10-18 02:08:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1000436,http://static.inaturalist.org/photos/1260620/medium.?1413411635,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.30495199,174.8110054,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
